Ticker,Exchange,Trades,Total Shares,Total Price Volume
ADC,D,107,10452,296497
ADC,J,15,605,17171.9
ADC,K,44,4891,138643
ADC,N,301,21811,618798
ADC,P,128,5972,169412
ADC,Q,73,3793,107571
ADC,W,0,0,0
ADC,Y,11,953,26999.5
ADC,Z,89,4057,115025
ADEP,B,46,4427,74047.5
ADEP,C,13,2077,34757.3
ADEP,D,467,78270,1.31E+06
ADEP,J,40,3942,65878.4
ADEP,K,143,16966,285476
ADEP,P,75,5334,89565.4
ADEP,Q,316,42153,707563
ADEP,W,12,1086,18196.5
ADEP,X,1,100,1659
ADEP,Y,19,2197,36834.2
ADEP,Z,54,4637,78062.6
ADES,B,9,868,45238.8
ADES,C,1,100,5249
ADES,D,336,45640,2.38E+06
ADES,J,17,1636,85331.4
ADES,K,202,20481,1.06E+06
ADES,P,263,23928,1.25E+06
ADES,Q,580,36869,1.91E+06
ADES,X,17,3178,163360
ADES,Y,16,1193,62049.1
ADES,Z,82,4127,214935
ADGE,A,11,2850,5483.64
ADGE,B,0,0,0
ADGE,C,0,0,0
ADGE,D,31,11861,22673.7
ADGE,K,21,2723,5259.62
ADGE,P,3,248,473.68
ADGE,Q,3,248,481.12
ADHD,B,21,2700,53731
ADHD,C,5,406,8039.8
ADHD,D,331,64902,1.29E+06
ADHD,J,30,2258,44906.9
ADHD,K,103,17764,353767
ADHD,P,85,10982,218830
ADHD,Q,232,31244,620320
ADHD,X,0,0,0
ADHD,Y,15,2900,58022.3
ADHD,Z,46,6900,137539
ADI,A,86,15305,756607
ADI,B,562,52319,2.59E+06
ADI,C,9,1558,76917.4
ADI,D,3492,600991,2.97E+07
ADI,J,333,35966,1.78E+06
ADI,K,761,89375,4.41E+06
ADI,P,1317,137516,6.79E+06
ADI,Q,4581,409005,2.02E+07
ADI,W,101,9753,482019
ADI,X,34,4749,234654
ADI,Y,164,16986,839398
ADI,Z,3725,396357,1.96E+07
ADK,A,1,88,383.68
ADK,C,0,0,0
ADK,D,19,7700,33633.2
ADK,J,2,400,1760
ADK,K,8,1000,4364
ADK,P,28,2341,10236.6
ADK,Q,1,100,440
ADK,Y,0,0,0
ADK,Z,2,400,1740
ADK_hyphen_A,A,0,0,0
ADK_hyphen_A,D,2,511,13837.9
ADM,B,973,100829,4.24E+06
ADM,C,49,5965,250684
ADM,D,5979,915257,3.85E+07
ADM,J,881,86400,3.64E+06
ADM,K,2622,401051,1.69E+07
ADM,N,3319,777419,3.27E+07
ADM,P,2949,374511,1.58E+07
ADM,Q,6396,657067,2.76E+07
ADM,W,253,33757,1.42E+06
ADM,X,146,31674,1.33E+06
ADM,Y,612,63366,2.67E+06
ADM,Z,3032,365786,1.54E+07
ADMP,B,0,0,0
ADMP,C,5,735,4623.5
ADMP,D,101,20503,128766
ADMP,J,0,0,0
ADMP,K,116,21058,131844
ADMP,P,43,7137,45049.1
ADMP,Q,18,2579,16181.8
ADMP,Y,0,0,0
ADNC,B,8,676,7778.62
ADNC,C,3,400,4661
ADNC,D,254,36829,424945
ADNC,J,16,1777,20507.8
ADNC,K,84,8258,95370.6
ADNC,P,132,12498,144089
ADNC,Q,303,25512,294794
ADNC,W,7,646,7433.6
ADNC,X,1,100,1155
ADNC,Y,18,1827,21116.2
ADNC,Z,50,4720,54491.7
ADP,A,10,1400,113121
ADP,B,320,30369,2.46E+06
ADP,C,26,2410,195050
ADP,D,3665,345751,2.80E+07
ADP,J,229,20356,1.65E+06
ADP,K,502,51466,4.16E+06
ADP,P,1488,146514,1.18E+07
ADP,Q,5567,515844,4.17E+07
ADP,W,38,3694,299072
ADP,X,14,1400,113180
ADP,Y,199,19239,1.56E+06
ADP,Z,1180,111914,9.05E+06
ADRA,D,5,3101,88960.3
ADRA,Q,0,0,0
ADRD,D,7,2769,68582.2
ADRD,J,0,0,0
ADRD,K,0,0,0
ADRD,Q,0,0,0
ADRE,D,75,17713,622238
ADRE,J,6,3413,119782
ADRE,K,2,700,24591
ADRE,P,11,2822,99287.8
ADRE,Q,12,3270,115025
ADRE,Y,0,0,0
ADRE,Z,13,3436,120690
ADRU,D,6,912,22413.3
ADRU,Q,2,35,857.5
ADS,B,452,37195,9.69E+06
ADS,C,4,355,92248.7
ADS,D,1608,159505,4.15E+07
ADS,J,75,6422,1.67E+06
ADS,K,280,23435,6.10E+06
ADS,N,770,65766,1.71E+07
ADS,P,1339,103644,2.70E+07
ADS,Q,1436,89960,2.34E+07
ADS,W,2,138,35915.2
ADS,X,41,1151,300742
ADS,Y,62,5570,1.45E+06
ADS,Z,308,23380,6.08E+06
ADSK,A,101,10274,526868
ADSK,B,634,60294,3.08E+06
ADSK,C,23,7446,382903
ADSK,D,5385,943703,4.83E+07
ADSK,J,745,71325,3.65E+06
ADSK,K,1738,197697,1.01E+07
ADSK,M,0,0,0
ADSK,P,4021,492984,2.52E+07
ADSK,Q,12721,1213297,6.21E+07
ADSK,W,9,693,35481.8
ADSK,X,52,5151,263442
ADSK,Y,491,56610,2.89E+06
ADSK,Z,3096,312424,1.60E+07
ADT,B,460,49487,1.94E+06
ADT,C,50,5352,210369
ADT,D,6166,986933,3.88E+07
ADT,J,480,43289,1.70E+06
ADT,K,5436,736203,2.89E+07
ADT,N,2433,438083,1.72E+07
ADT,P,3260,347686,1.37E+07
ADT,Q,4318,387639,1.52E+07
ADT,W,251,27656,1.09E+06
ADT,X,66,6070,238306
ADT,Y,432,41715,1.64E+06
ADT,Z,1868,190757,7.50E+06
ADTN,B,384,38290,967770
ADTN,C,37,5303,132677
ADTN,D,2716,431467,1.09E+07
ADTN,J,328,31002,780200
ADTN,K,2065,243414,6.12E+06
ADTN,P,2110,246723,6.19E+06
ADTN,Q,4186,460639,1.16E+07
ADTN,W,151,20764,522336
ADTN,X,36,3470,87331.1
ADTN,Y,249,22971,579475
ADTN,Z,1257,129890,3.27E+06
ADUS,B,130,10755,273648
ADUS,C,0,0,0
ADUS,D,271,35271,896770
ADUS,J,41,3292,83741.2
ADUS,K,250,25255,643835
ADUS,P,189,14723,374321
ADUS,Q,516,35111,892382
ADUS,W,16,1600,40587
ADUS,X,46,5510,140362
ADUS,Y,34,2321,59115.2
ADUS,Z,83,5406,137516
ADVS,B,64,6581,231988
ADVS,C,2,200,7061
ADVS,D,569,62978,2.22E+06
ADVS,J,29,2745,96810.1
ADVS,K,96,9289,326873
ADVS,P,189,17739,626035
ADVS,Q,749,60916,2.15E+06
ADVS,W,2,200,7022
ADVS,X,11,1204,42420.9
ADVS,Y,27,2936,103557
ADVS,Z,238,22029,777987
ADX,B,4,393,5097.35
ADX,C,8,1869,24220.7
ADX,D,228,59389,770188
ADX,J,20,2000,25967
ADX,K,19,3379,43775.3
ADX,N,75,13414,173969
ADX,P,44,6379,82703
ADX,Q,23,2538,32925.2
ADX,W,1,100,1296
ADX,Y,13,1886,24461.3
ADX,Z,12,1419,18387
ADXS,B,2,300,1218
ADXS,C,6,656,2670.36
ADXS,D,152,35858,145821
ADXS,J,18,1921,7859.87
ADXS,K,63,12550,51282.2
ADXS,P,40,7284,29658.7
ADXS,Q,77,11471,46489.6
ADXS,W,11,1100,4456
ADXS,X,0,0,0
ADXS,Y,8,2700,11001
ADXS,Z,9,1100,4465
ADXSW,D,34,11805,18161.3
ADXSW,K,4,700,1057
ADXSW,Q,3,750,1057.5
AE,A,9,253,17248.1
AE,D,34,1329,90628.3
AE,P,30,1366,93006
AE,Q,27,1098,74796.9
AE,W,2,4,272.9
AE,Z,82,2270,154435
AEB,B,0,0,0
AEB,D,78,7037,143510
AEB,J,2,200,4078
AEB,K,7,1027,20958.3
AEB,N,30,2917,59397.4
AEB,P,1,100,2042.5
AEB,Q,2,173,3522.05
AEB,Y,3,300,6105
AEB,Z,1,30,609
AEC,B,97,9248,144741
AEC,C,1,200,3128
AEC,D,509,67638,1.06E+06
AEC,J,68,5603,87463.6
AEC,K,136,12592,196490
AEC,N,371,56550,883264
AEC,P,242,22713,354573
AEC,Q,290,28584,446347
AEC,W,25,2213,34494.1
AEC,X,14,1292,20156
AEC,Y,84,7292,113737
AEC,Z,172,16249,253702
AED,B,0,0,0
AED,C,1,295,7038.7
AED,D,67,8799,210672
AED,K,2,194,4644.36
AED,N,45,7705,184686
AED,Q,2,300,7176
AED,Y,0,0,0
AEE,B,278,23033,829322
AEE,C,9,1400,50477
AEE,D,1588,214654,7.72E+06
AEE,J,230,21385,769660
AEE,K,399,43585,1.57E+06
AEE,N,1066,179967,6.47E+06
AEE,P,1298,146146,5.26E+06
AEE,Q,2950,276497,9.95E+06
AEE,W,61,6169,222064
AEE,X,24,2615,94193.6
AEE,Y,225,21538,775234
AEE,Z,1536,148634,5.35E+06
AEF,B,3,300,7589
AEF,C,11,1647,41672.8
AEF,D,143,27564,697209
AEF,J,19,2200,55622
AEF,K,160,15973,403807
AEF,N,134,20937,529744
AEF,P,8,706,17853.8
AEF,Q,19,1900,48069
AEF,W,0,0,0
AEF,Y,20,2100,53103.5
AEF,Z,3,400,10124
AEG,B,415,61792,581742
AEG,C,24,2600,24499
AEG,D,1022,202400,1.91E+06
AEG,J,410,70306,662019
AEG,K,227,52355,492114
AEG,N,341,114864,1.08E+06
AEG,P,255,50473,474561
AEG,Q,390,78136,735050
AEG,W,21,1724,16253.5
AEG,X,31,4431,41677.2
AEG,Y,180,30647,288347
AEG,Z,325,62743,590512
AEGN,B,82,6846,143654
AEGN,C,6,483,10132.7
AEGN,D,557,60960,1.28E+06
AEGN,J,60,5115,107502
AEGN,K,121,10421,218857
AEGN,P,449,38838,815443
AEGN,Q,1511,152560,3.20E+06
AEGN,W,10,763,16024.6
AEGN,X,1,31,654.72
AEGN,Y,22,1594,33552.7
AEGN,Z,360,30985,649903
AEGR,B,236,20876,1.52E+06
AEGR,C,21,2042,149324
AEGR,D,1152,130417,9.51E+06
AEGR,J,99,8147,595932
AEGR,K,338,34652,2.52E+06
AEGR,P,510,44001,3.20E+06
AEGR,Q,2114,181857,1.33E+07
AEGR,W,3,300,21580
AEGR,X,23,1965,143091
AEGR,Y,120,11737,858486
AEGR,Z,235,23271,1.70E+06
AEH,B,9,893,21297
AEH,C,11,1199,28575.2
AEH,D,151,33374,796310
AEH,J,4,327,7793.06
AEH,K,29,4102,97734.3
AEH,N,169,31693,756779
AEH,P,42,5700,135868
AEH,Q,35,4400,104888
AEH,X,0,0,0
AEH,Y,5,900,21443.5
AEH,Z,6,585,13925.6
AEHR,C,7,700,2081
AEHR,D,100,44376,131290
AEHR,K,25,10303,31397.6
AEHR,P,9,1911,5715.87
AEHR,Q,55,9947,30721.5
AEHR,Z,47,4423,14106
AEIS,B,142,14492,350955
AEIS,C,11,1079,25952.6
AEIS,D,719,94514,2.29E+06
AEIS,J,77,8542,206687
AEIS,K,272,29650,718013
AEIS,P,285,25852,626452
AEIS,Q,1123,110627,2.68E+06
AEIS,W,20,1920,46413.3
AEIS,X,6,640,15461
AEIS,Y,77,7777,188030
AEIS,Z,173,17006,410443
AEK,B,0,0,0
AEK,C,3,500,13963
AEK,D,110,24531,684559
AEK,K,14,1200,33475
AEK,N,94,38175,1.07E+06
AEK,P,19,3400,94807
AEK,Q,17,1556,43376.2
AEK,W,0,0,0
AEK,Y,1,42,1171.42
AEL,B,331,33831,836141
AEL,C,25,3835,95288.5
AEL,D,2390,402713,9.98E+06
AEL,J,373,39562,980042
AEL,K,575,67962,1.69E+06
AEL,N,1708,361126,8.94E+06
AEL,P,789,91895,2.28E+06
AEL,Q,1787,204162,5.06E+06
AEL,W,165,20576,509148
AEL,X,32,2955,73060.7
AEL,Y,219,20328,503155
AEL,Z,1121,125964,3.12E+06
AEM,B,215,21977,576719
AEM,C,59,7551,198129
AEM,D,2609,437660,1.15E+07
AEM,J,638,60204,1.58E+06
AEM,K,1529,179795,4.71E+06
AEM,N,1793,310570,8.14E+06
AEM,P,1633,161298,4.23E+06
AEM,Q,2439,267786,7.03E+06
AEM,W,67,8272,216306
AEM,X,12,957,25000.5
AEM,Y,609,56285,1.47E+06
AEM,Z,4715,522984,1.37E+07
AEO,B,2389,255798,3.93E+06
AEO,C,69,24523,377727
AEO,D,9643,1987910,3.05E+07
AEO,J,1409,187383,2.87E+06
AEO,K,2969,644763,9.89E+06
AEO,N,2126,841304,1.29E+07
AEO,P,2952,502582,7.71E+06
AEO,Q,6076,998511,1.53E+07
AEO,W,431,61293,938630
AEO,X,80,12432,191194
AEO,Y,1266,143273,2.20E+06
AEO,Z,4848,701325,1.08E+07
AEP,B,606,62790,2.90E+06
AEP,C,13,1400,64674
AEP,D,2980,387132,1.79E+07
AEP,J,486,41306,1.91E+06
AEP,K,604,67610,3.12E+06
AEP,N,1981,332456,1.54E+07
AEP,P,2092,184650,8.53E+06
AEP,Q,3643,345639,1.60E+07
AEP,W,127,13065,603505
AEP,X,75,17428,804504
AEP,Y,851,71933,3.32E+06
AEP,Z,1992,189782,8.76E+06
AEPI,B,52,5148,259984
AEPI,D,113,10812,546863
AEPI,J,23,2207,111350
AEPI,K,89,10256,519169
AEPI,P,145,15054,762515
AEPI,Q,549,40650,2.06E+06
AEPI,W,1,100,5048
AEPI,X,21,4544,229686
AEPI,Y,9,660,33344
AEPI,Z,74,5230,264530
AER,B,270,28010,1.00E+06
AER,C,25,2416,86295.6
AER,D,1389,201927,7.21E+06
AER,J,153,13484,481461
AER,K,508,56773,2.03E+06
AER,N,664,92119,3.29E+06
AER,P,1357,135552,4.84E+06
AER,Q,862,77658,2.77E+06
AER,W,47,4882,174549
AER,X,41,3900,139323
AER,Y,130,13827,493629
AER,Z,492,47208,1.69E+06
AERI,B,85,8439,166618
AERI,C,32,3600,70916
AERI,D,660,107498,2.12E+06
AERI,J,21,1940,38297.1
AERI,K,73,12246,240108
AERI,P,76,7791,153941
AERI,Q,418,45882,906731
AERI,Y,10,974,19386.8
AERI,Z,71,5857,115965
AES,B,880,128827,1.86E+06
AES,C,45,7625,109916
AES,D,7158,1722355,2.48E+07
AES,J,1161,151422,2.19E+06
AES,K,947,135982,1.96E+06
AES,N,1688,1010735,1.46E+07
AES,P,1469,328846,4.74E+06
AES,Q,3679,682138,9.84E+06
AES,W,149,15104,217994
AES,X,124,14352,206974
AES,Y,829,104382,1.51E+06
AES,Z,2292,396049,5.71E+06
AES_hyphen_C,B,30,2436,123358
AES_hyphen_C,D,19,2346,118697
AES_hyphen_C,J,41,5300,268204
AES_hyphen_C,K,14,2600,131547
AES_hyphen_C,N,36,6139,310709
AES_hyphen_C,P,16,4100,207460
AES_hyphen_C,Q,1,100,5060
AES_hyphen_C,Y,16,1600,80996
AES_hyphen_C,Z,1,100,5060
AET,B,707,77477,5.53E+06
AET,C,48,4706,334641
AET,D,6596,970774,6.91E+07
AET,J,1595,154420,1.10E+07
AET,K,2180,273346,1.94E+07
AET,M,0,0,0
AET,N,3508,595757,4.24E+07
AET,P,4016,441846,3.14E+07
AET,Q,6384,629457,4.48E+07
AET,W,29,2800,200802
AET,X,17,1697,121291
AET,Y,592,67997,4.85E+06
AET,Z,2107,209180,1.49E+07
AETI,B,1,62,588.38
AETI,C,1,300,2877
AETI,D,23,4088,39254
AETI,K,1,150,1438.5
AETI,P,9,112,1071.75
AETI,Q,21,700,6675.32
AETI,Z,0,0,0
AEV,B,0,0,0
AEV,C,2,200,5001
AEV,D,57,16836,420829
AEV,K,11,3884,97147.7
AEV,N,51,14612,365243
AEV,P,24,5065,126618
AEV,Q,1,100,2501
AEV,Z,2,200,5000
AEY,D,17,5835,17110.8
AEY,J,0,0,0
AEY,K,4,402,1185.92
AEY,Q,5,516,1517.46
AEY,Z,1,13,38.09
AEZS,A,34,3260,3754
AEZS,B,1055,823350,960845
AEZS,C,196,121844,140625
AEZS,D,11607,8318335,9.68E+06
AEZS,J,844,491207,573141
AEZS,K,821,738360,858295
AEZS,P,860,442720,517733
AEZS,Q,1349,1329438,1.54E+06
AEZS,W,175,322586,378594
AEZS,X,186,73400,85963.5
AEZS,Y,1217,778305,906135
AEZS,Z,1510,685772,801423
AF,B,147,16763,233333
AF,C,24,2954,41046.4
AF,D,1174,155876,2.17E+06
AF,J,176,19334,268653
AF,K,188,20640,286928
AF,N,622,104584,1.45E+06
AF,P,278,27756,386249
AF,Q,589,64141,892428
AF,W,104,10800,150083
AF,X,14,1334,18498.7
AF,Y,155,17864,248155
AF,Z,329,32996,458735
AFA,D,58,3130,69348.2
AFA,N,11,1400,31017.2
AFA,Q,3,290,6434.8
AFAM,B,118,12574,397940
AFAM,C,2,148,4911.16
AFAM,D,289,29047,923664
AFAM,J,23,2224,71248.1
AFAM,K,95,8881,281087
AFAM,P,297,24096,767556
AFAM,Q,553,40917,1.31E+06
AFAM,W,9,843,27722.7
AFAM,X,15,2416,76217.6
AFAM,Y,14,1011,32626.7
AFAM,Z,107,5673,182641
AFB,B,6,318,4066.8
AFB,D,68,19102,244078
AFB,K,2,112,1429.12
AFB,N,79,15620,199682
AFB,P,57,8199,104770
AFB,Q,8,900,11520
AFB,W,0,0,0
AFB,Y,1,87,1110.12
AFB,Z,8,630,8058.6
AFC,B,0,0,0
AFC,C,1,100,2330
AFC,D,38,7281,169228
AFC,K,5,940,21835.6
AFC,N,43,6762,157054
AFC,P,3,319,7405.85
AFC,Q,4,500,11623
AFC,Z,0,0,0
AFCE,B,134,15279,594400
AFCE,C,14,1504,58599
AFCE,D,640,86194,3.37E+06
AFCE,J,17,1541,60564.1
AFCE,K,331,34077,1.33E+06
AFCE,P,458,40420,1.58E+06
AFCE,Q,1215,111088,4.35E+06
AFCE,W,7,630,25081.6
AFCE,X,12,1286,50540
AFCE,Y,77,7183,281383
AFCE,Z,187,16249,636670
AFFX,B,395,42357,395760
AFFX,C,24,2400,22205
AFFX,D,3764,704714,6.55E+06
AFFX,J,318,33751,314708
AFFX,K,684,95411,884640
AFFX,P,540,61657,572911
AFFX,Q,2527,313334,2.91E+06
AFFX,W,28,3311,31098.4
AFFX,X,28,2830,26469.4
AFFX,Y,215,25804,241394
AFFX,Z,1019,124145,1.15E+06
AFG,B,156,14260,809916
AFG,C,10,1000,56800
AFG,D,794,106381,6.04E+06
AFG,J,71,6025,342383
AFG,K,186,16856,957641
AFG,N,625,70444,4.00E+06
AFG,P,723,65732,3.74E+06
AFG,Q,482,48955,2.79E+06
AFG,W,9,804,45840.1
AFG,X,2,200,11372
AFG,Y,62,5111,290679
AFG,Z,394,32137,1.83E+06
AFH,B,0,0,0
AFH,C,0,0,0
AFH,D,83,23957,323347
AFH,K,22,5100,69051
AFH,P,28,7544,101938
AFH,Q,47,19677,265337
AFH,Z,173,17200,226733
AFK,B,4,268,8011.41
AFK,C,2,300,9000
AFK,D,115,21259,635977
AFK,J,3,321,9633.65
AFK,K,1,100,2983
AFK,P,40,7750,231971
AFK,Q,1,200,5986
AFK,Z,1,100,3011
AFL,B,579,59823,3.85E+06
AFL,C,18,3993,256548
AFL,D,4615,547451,3.52E+07
AFL,J,722,61694,3.97E+06
AFL,K,1616,177613,1.14E+07
AFL,N,2738,556413,3.58E+07
AFL,P,2597,177309,1.14E+07
AFL,Q,2693,266046,1.71E+07
AFL,W,9,698,44864.5
AFL,X,58,7297,469209
AFL,Y,564,62250,4.00E+06
AFL,Z,1269,129470,8.32E+06
AFM,D,39,2157,55014
AFM,N,14,1611,41064.4
AFM,Y,2,148,3781.4
AFM,Z,0,0,0
AFOP,A,1,27,414.18
AFOP,B,92,10005,154408
AFOP,C,27,8201,125584
AFOP,D,615,113742,1.74E+06
AFOP,J,28,3051,46921.3
AFOP,K,233,39071,600194
AFOP,P,122,14831,228173
AFOP,Q,549,58987,908132
AFOP,W,12,1700,26137
AFOP,X,0,0,0
AFOP,Y,32,5501,85067.4
AFOP,Z,209,22261,341752
AFQ,B,10,1000,25363
AFQ,D,23,2291,58096.5
AFQ,N,20,2411,61098.8
AFQ,Y,4,460,11634.6
AFQ,Z,2,200,5071
AFSD,B,7,735,16322.8
AFSD,C,0,0,0
AFSD,D,180,30212,670410
AFSD,J,1,100,2224
AFSD,K,5,429,9514.48
AFSD,N,78,13594,301582
AFSD,P,8,687,15243.9
AFSD,Q,1,200,4448
AFSD,W,0,0,0
AFSD,X,0,0,0
AFSD,Y,4,360,7998.21
AFSD,Z,0,0,0
AFSI,B,318,29319,1.03E+06
AFSI,C,43,4453,156001
AFSI,D,1789,245202,8.60E+06
AFSI,J,108,9573,336088
AFSI,K,1169,137090,4.81E+06
AFSI,P,678,68349,2.40E+06
AFSI,Q,1939,199102,6.99E+06
AFSI,W,7,687,24153.1
AFSI,X,15,1392,48819.6
AFSI,Y,107,11931,418901
AFSI,Z,487,41464,1.46E+06
AFSI_hyphen_A,C,8,2235,46905.3
AFSI_hyphen_A,D,90,24630,518912
AFSI_hyphen_A,K,10,2240,46987
AFSI_hyphen_A,N,54,12979,273161
AFSI_hyphen_A,P,1,95,2014
AFSI_hyphen_A,Q,7,1300,27423
AFSI_hyphen_A,Y,3,300,6321
AFT,B,0,0,0
AFT,C,6,500,9180
AFT,D,327,37604,689634
AFT,J,0,0,0
AFT,K,9,1348,24727.2
AFT,N,51,4963,91080.5
AFT,P,23,2349,43094.5
AFT,Q,17,2747,50472.8
AFT,W,0,0,0
AFT,Y,2,169,3101.29
AFT,Z,10,904,16598.4
AFW,B,0,0,0
AFW,C,1,83,2041.8
AFW,D,78,10938,268983
AFW,K,11,4476,110276
AFW,N,24,2745,67660.6
AFW,P,2,300,7386
AFW,Y,1,196,4827.68
AFW,Z,1,24,592.32
AF_hyphen_C,C,0,0,0
AF_hyphen_C,D,32,3877,85272.5
AF_hyphen_C,J,1,100,2200
AF_hyphen_C,K,32,6340,139634
AF_hyphen_C,N,29,4511,99380.9
AF_hyphen_C,Y,6,568,12513
AG,B,247,24743,251485
AG,C,11,3535,36208.5
AG,D,1372,351788,3.60E+06
AG,J,206,20206,205423
AG,K,585,93640,958660
AG,N,560,112468,1.15E+06
AG,P,511,59527,609741
AG,Q,1027,108828,1.12E+06
AG,W,5,482,4922.74
AG,X,28,2600,26616
AG,Y,112,10863,110648
AG,Z,2662,248770,2.55E+06
AGA,P,1,6,86.1
AGC,B,0,0,0
AGC,C,10,1950,14538
AGC,D,378,56451,420429
AGC,J,5,414,3084.3
AGC,K,35,10900,81200
AGC,N,70,14610,108751
AGC,P,41,4870,36329.2
AGC,Q,63,7529,56033.2
AGC,W,0,0,0
AGC,Y,36,4416,32896.3
AGC,Z,10,1316,9806.2
AGCO,B,255,24708,1.41E+06
AGCO,C,22,2182,124144
AGCO,D,2401,305194,1.74E+07
AGCO,J,187,17152,976322
AGCO,K,1491,150600,8.55E+06
AGCO,M,0,0,0
AGCO,N,1690,240403,1.37E+07
AGCO,P,1162,104131,5.93E+06
AGCO,Q,1908,190521,1.08E+07
AGCO,W,87,8863,503782
AGCO,X,40,4626,262310
AGCO,Y,400,37590,2.14E+06
AGCO,Z,907,93680,5.32E+06
AGD,B,0,0,0
AGD,C,0,0,0
AGD,D,169,44354,222902
AGD,J,5,600,3017
AGD,K,22,2876,14457
AGD,N,86,18523,93202.1
AGD,P,4,400,2008
AGD,Q,11,1500,7539
AGD,X,0,0,0
AGD,Y,4,1225,6171
AGD,Z,11,1600,8042
AGEN,B,39,5364,16253.8
AGEN,C,38,13569,40924
AGEN,D,1423,554054,1.66E+06
AGEN,J,169,21039,62854.8
AGEN,K,415,128951,385140
AGEN,P,319,63681,191030
AGEN,Q,502,136201,409733
AGEN,W,24,2350,7129
AGEN,X,4,300,912.5
AGEN,Y,56,6728,19833.8
AGEN,Z,194,22549,67593.2
AGG,B,54,5183,552106
AGG,C,10,939,100035
AGG,D,2292,342549,3.65E+07
AGG,J,73,7802,830993
AGG,K,56,6533,695837
AGG,P,520,110475,1.18E+07
AGG,Q,279,55377,5.90E+06
AGG,W,36,2946,313832
AGG,X,2,200,21294
AGG,Y,82,11036,1.18E+06
AGG,Z,289,49132,5.23E+06
AGI,B,125,13086,157041
AGI,C,83,9157,110243
AGI,D,257,36030,431418
AGI,J,330,38514,462355
AGI,K,270,28424,340579
AGI,N,469,77122,927055
AGI,P,284,33954,406947
AGI,Q,670,79437,952209
AGI,W,110,20366,244051
AGI,X,4,830,9965.3
AGI,Y,323,36836,441993
AGI,Z,500,53871,644717
AGII,B,152,15730,728795
AGII,C,2,200,9261
AGII,D,202,21162,981002
AGII,J,41,4023,186570
AGII,K,97,11503,532951
AGII,P,77,5914,274069
AGII,Q,515,51685,2.39E+06
AGII,W,7,752,34832.6
AGII,X,11,1230,56970.9
AGII,Y,9,1068,49462.1
AGII,Z,65,5810,269122
AGIIL,D,2,450,9387.75
AGIIL,K,0,0,0
AGIIL,P,0,0,0
AGIIL,Q,9,607,12739.1
AGIO,B,73,6286,162748
AGIO,C,12,3200,81483.9
AGIO,D,371,49902,1.30E+06
AGIO,J,18,1611,41651.7
AGIO,K,228,26684,693374
AGIO,P,205,21062,543050
AGIO,Q,416,40739,1.06E+06
AGIO,W,11,1300,33907
AGIO,X,6,1700,43829
AGIO,Y,26,2524,64939.9
AGIO,Z,106,7140,188147
AGLS,P,1,120,2622
AGLS,Q,3,410,8958.5
AGLS,Z,0,0,0
AGM,B,2,200,6227
AGM,C,0,0,0
AGM,D,74,7061,220338
AGM,J,0,0,0
AGM,K,18,1824,56915
AGM,N,47,3302,103033
AGM,P,49,2882,89895.6
AGM,Q,17,827,25796.5
AGM,Z,5,139,4339.27
AGM_dot_A,Z,1,100,2466
AGM_hyphen_A,D,0,0,0
AGM_hyphen_A,K,0,0,0
AGM_hyphen_A,N,1,400,7796
AGN,B,602,55195,6.31E+06
AGN,C,102,12556,1.43E+06
AGN,D,3152,404491,4.62E+07
AGN,J,332,32071,3.66E+06
AGN,K,415,43126,4.93E+06
AGN,N,2020,250972,2.87E+07
AGN,P,1436,145241,1.66E+07
AGN,Q,1816,146561,1.68E+07
AGN,W,5,406,46568.2
AGN,X,16,1888,215595
AGN,Y,239,24319,2.78E+06
AGN,Z,692,67734,7.74E+06
AGNC,A,39,13482,266217
AGNC,B,1047,118336,2.34E+06
AGNC,C,51,7343,144958
AGNC,D,5521,1294980,2.56E+07
AGNC,J,969,148703,2.94E+06
AGNC,K,1590,456274,9.02E+06
AGNC,P,2284,395211,7.80E+06
AGNC,Q,5777,995701,1.97E+07
AGNC,W,231,42609,842050
AGNC,X,128,25343,499949
AGNC,Y,851,101569,2.01E+06
AGNC,Z,3921,509936,1.01E+07
AGNCP,D,34,5249,132905
AGNCP,K,2,104,2639.52
AGNCP,P,4,846,21396
AGNCP,Q,27,2112,53509.4
AGND,D,0,0,0
AGND,Q,1,1000,49900
AGO,B,475,50646,1.18E+06
AGO,C,40,5764,134177
AGO,D,3308,586401,1.36E+07
AGO,J,533,67432,1.57E+06
AGO,K,999,148740,3.46E+06
AGO,N,1326,318546,7.41E+06
AGO,P,1394,160136,3.72E+06
AGO,Q,2624,340026,7.91E+06
AGO,W,151,15031,349491
AGO,X,38,4302,100047
AGO,Y,609,68689,1.60E+06
AGO,Z,1925,226838,5.28E+06
AGOL,P,2,150,17997.1
AGO_hyphen_B,C,0,0,0
AGO_hyphen_B,D,3,647,15663.9
AGO_hyphen_B,K,3,86,2063.82
AGO_hyphen_B,N,0,0,0
AGO_hyphen_E,C,2,500,11125
AGO_hyphen_E,D,42,9305,205235
AGO_hyphen_E,J,6,751,16580
AGO_hyphen_E,K,11,1943,42837.3
AGO_hyphen_E,N,41,7040,155198
AGO_hyphen_E,P,10,900,19726
AGO_hyphen_E,Q,3,590,13018.3
AGO_hyphen_F,D,13,2670,52193
AGO_hyphen_F,J,0,0,0
AGO_hyphen_F,K,1,100,1957
AGO_hyphen_F,N,15,4000,78312.7
AGO_hyphen_F,P,3,229,4473.83
AGO_hyphen_F,Q,8,3000,58842
