"8063",0,"",0,0,"",0,"P",1366723803011,1,8,513,1,0,265.019989013672,0,"",5227,100,"D","AMZN",NA,"13:30:03.019681369","T",32805
"8067",265.369995117188,"Q",100,264.850006103516,"P",200,"",1366723803278,1,7,0,0,0,0,0,"",413671,0,"","AMZN",NA,"13:30:03.255567106","Q",0
"8068",0,"",0,0,"",0,"Q",1366723803456,1,5,513,1,0,264.980010986328,5888,"",5312,100,"D","AMZN",NA,"13:30:03.461811769","T",32905
"8070",265.369995117188,"Q",100,264.850006103516,"P",200,"",1366723803593,1,6,0,0,0,0,0,"",414733,0,"","AMZN",NA,"13:30:03.569896420","Q",0
"8071",0,"",0,0,"",0,"Q",1366723803733,1,6,513,1,0,265.350006103516,5888,"",5411,100,"D","AMZN",NA,"13:30:03.739903978","T",33005
"8071.1",0,"",0,0,"",0,"Q",1366723803733,1,6,513,1,0,265.350006103516,5888,"",5411,100,"D","AMZN",NA,"13:30:03.739903978","T",33005
"8072",0,"",0,0,"",0,"D",1366723804018,1,8,513,1,0,264.800109863281,0,"",5458,100,"Q","AMZN",NA,"13:30:04.026806373","T",33105
"8072.1",0,"",0,0,"",0,"D",1366723804018,1,8,513,1,0,264.800109863281,0,"",5458,100,"Q","AMZN",NA,"13:30:04.026806373","T",33105
"8073",0,"",0,0,"",0,"Q",1366723804085,1,2,513,1,0,264.989990234375,5888,"",5462,125,"D","AMZN",NA,"13:30:04.087170256","T",33230
"8073.1",0,"",0,0,"",0,"Q",1366723804085,1,2,513,1,0,264.989990234375,5888,"",5462,125,"D","AMZN",NA,"13:30:04.087170256","T",33230
"8074",0,"",0,0,"",0,"Q",1366723804098,1,1,513,1,0,264.920013427734,5888,"",5464,100,"D","AMZN",NA,"13:30:04.099721072","T",33330
"8074.1",0,"",0,0,"",0,"Q",1366723804098,1,1,513,1,0,264.920013427734,5888,"",5464,100,"D","AMZN",NA,"13:30:04.099721072","T",33330
"8075",0,"",0,0,"",0,"Q",1366723804098,1,2,513,1,0,264.910003662109,5888,"",5465,100,"D","AMZN",NA,"13:30:04.100641957","T",33430
"8075.1",0,"",0,0,"",0,"Q",1366723804098,1,2,513,1,0,264.910003662109,5888,"",5465,100,"D","AMZN",NA,"13:30:04.100641957","T",33430
"8076",0,"",0,0,"",0,"Q",1366723804109,1,2,513,1,0,265.320007324219,5888,"",5467,100,"D","AMZN",NA,"13:30:04.111442388","T",33530
"8076.1",0,"",0,0,"",0,"Q",1366723804109,1,2,513,1,0,265.320007324219,5888,"",5467,100,"D","AMZN",NA,"13:30:04.111442388","T",33530
"8077",0,"",0,0,"",0,"Q",1366723804122,1,2,513,1,0,264.920013427734,5888,"",5468,100,"D","AMZN",NA,"13:30:04.124208848","T",33630
"8077.1",0,"",0,0,"",0,"Q",1366723804122,1,2,513,1,0,264.920013427734,5888,"",5468,100,"D","AMZN",NA,"13:30:04.124208848","T",33630
"8078",0,"",0,0,"",0,"Q",1366723804173,1,4,513,1,0,264.899993896484,5888,"",5480,100,"D","AMZN",NA,"13:30:04.177518454","T",33730
"8079",265.369995117188,"Q",200,264.850006103516,"P",200,"",1366723804265,1,1,0,0,0,0,0,"",416381,0,"","AMZN",NA,"13:30:04.236798436","Q",0
"8083",0,"",0,0,"",0,"Q",1366723806015,1,2,513,1,0,264.989990234375,0,"",5748,100,"D","AMZN",NA,"13:30:06.017578546","T",33830
"8083.1",0,"",0,0,"",0,"Q",1366723806015,1,2,513,1,0,264.989990234375,0,"",5748,100,"D","AMZN",NA,"13:30:06.017578546","T",33830
"8085",0,"",0,0,"",0,"B",1366723806016,1,2,513,1,0,264.989990234375,0,"",5749,100,"D","AMZN",NA,"13:30:06.018261418","T",33930
"8080",265.369995117188,"Q",200,264.850006103516,"Q",200,"",1366723806025,1,1,0,0,0,0,0,"",420336,0,"","AMZN",NA,"13:30:05.996871370","Q",0
"8086",0,"",0,0,"",0,"Q",1366723806025,1,1,513,1,0,265.230010986328,5888,"",5754,100,"D","AMZN",NA,"13:30:06.026711135","T",34030
"8086.1",0,"",0,0,"",0,"Q",1366723806025,1,1,513,1,0,265.230010986328,5888,"",5754,100,"D","AMZN",NA,"13:30:06.026711135","T",34030
"8087",0,"",0,0,"",0,"Q",1366723806025,1,1,513,1,0,265.299987792969,5888,"",5755,100,"D","AMZN",NA,"13:30:06.026736690","T",34130
"8087.1",0,"",0,0,"",0,"Q",1366723806025,1,1,513,1,0,265.299987792969,5888,"",5755,100,"D","AMZN",NA,"13:30:06.026736690","T",34130
"8088",0,"",0,0,"",0,"Q",1366723806025,1,1,513,1,0,265.299987792969,5888,"",5756,100,"D","AMZN",NA,"13:30:06.026754085","T",34230
"8091",265.369995117188,"Q",300,265,"J",100,"",1366723806084,1,2,0,0,0,0,0,"",420485,0,"","AMZN",NA,"13:30:06.056142652","Q",0
"8093",0,"",0,0,"",0,"D",1366723806964,1,2,513,1,0,264.894989013672,0,"",5836,100,"Q","AMZN",NA,"13:30:06.966763895","T",34330
"8092",265.369995117188,"Q",300,264.980010986328,"J",100,"",1366723806985,1,2,0,0,0,0,0,"",422403,0,"","AMZN",NA,"13:30:06.957258796","Q",0
"8094",0,"",0,0,"",0,"D",1366723807127,1,1,513,1,0,264.600006103516,7936,"",5868,494,"Q","AMZN",NA,"13:30:07.128827113","T",34824
"8094.1",0,"",0,0,"",0,"D",1366723807127,1,1,513,1,0,264.600006103516,7936,"",5868,494,"Q","AMZN",NA,"13:30:07.128827113","T",34824
"8095",0,"",0,0,"",0,"D",1366723807281,1,2,513,1,0,264.600006103516,7936,"",5884,107,"Q","AMZN",NA,"13:30:07.283118590","T",34931
"8095.1",0,"",0,0,"",0,"D",1366723807281,1,2,513,1,0,264.600006103516,7936,"",5884,107,"Q","AMZN",NA,"13:30:07.283118590","T",34931
"8096",0,"",0,0,"",0,"D",1366723807592,1,2,513,1,0,265.109985351562,0,"",5930,100,"Q","AMZN",NA,"13:30:07.594512791","T",35031
"8098",265.369995117188,"Q",400,264.970001220703,"J",100,"",1366723807629,1,1,0,0,0,0,0,"",423891,0,"","AMZN",NA,"13:30:07.600902246","Q",0
"8099",0,"",0,0,"",0,"D",1366723807691,1,2,513,1,0,264.800109863281,0,"",5945,100,"Q","AMZN",NA,"13:30:07.693519092","T",35131
"8105",265.369995117188,"Q",400,264.980010986328,"P",100,"",1366723810244,1,2,0,0,0,0,0,"",427850,0,"","AMZN",NA,"13:30:10.216736942","Q",0
"8106",0,"",0,0,"",0,"D",1366723810701,1,2,513,1,0,265.369903564453,0,"",6286,200,"Q","AMZN",NA,"13:30:10.703786272","T",35331
"8106.1",0,"",0,0,"",0,"D",1366723810701,1,2,513,1,0,265.369903564453,0,"",6286,200,"Q","AMZN",NA,"13:30:10.703786272","T",35331
"8108",0,"",0,0,"",0,"D",1366723810748,1,2,513,1,0,265,0,"",6292,100,"Q","AMZN",NA,"13:30:10.750795370","T",35431
"8107",265.369995117188,"Q",300,264.980010986328,"P",100,"",1366723810768,1,2,0,0,0,0,0,"",428366,0,"","AMZN",NA,"13:30:10.740208451","Q",0
"8109",0,"",0,0,"",0,"D",1366723811590,1,3,513,1,0,264.985595703125,0,"",6357,100,"N","AMZN",NA,"13:30:11.593224962","T",35531
"8111",265.359985351562,"Q",100,264.980010986328,"P",100,"",1366723813121,1,3,0,0,0,0,0,"",430816,0,"","AMZN",NA,"13:30:13.094732824","Q",0
"8112",0,"",0,0,"",0,"D",1366723813235,1,3,513,1,0,265.369903564453,0,"",6525,300,"Q","AMZN",NA,"13:30:13.238585538","T",35831
"8112.1",0,"",0,0,"",0,"D",1366723813235,1,3,513,1,0,265.369903564453,0,"",6525,300,"Q","AMZN",NA,"13:30:13.238585538","T",35831
"8113",0,"",0,0,"",0,"D",1366723813712,1,2,513,1,0,265.346008300781,0,"",6641,100,"Q","AMZN",NA,"13:30:13.714838825","T",35931
"8113.1",0,"",0,0,"",0,"D",1366723813712,1,2,513,1,0,265.346008300781,0,"",6641,100,"Q","AMZN",NA,"13:30:13.714838825","T",35931
"8114",0,"",0,0,"",0,"B",1366723814311,1,3,513,1,0,265.040008544922,5888,"",6707,100,"D","AMZN",NA,"13:30:14.314548068","T",36031
"8115",265.359985351562,"Q",200,264.980010986328,"P",100,"",1366723815613,1,3,0,0,0,0,0,"",434631,0,"","AMZN",NA,"13:30:15.586137733","Q",0
"8116",0,"",0,0,"",0,"D",1366723816813,1,4,513,1,0,264.600006103516,0,"",6919,110,"Q","AMZN",NA,"13:30:16.817735294","T",36141
"8116.1",0,"",0,0,"",0,"D",1366723816813,1,4,513,1,0,264.600006103516,0,"",6919,110,"Q","AMZN",NA,"13:30:16.817735294","T",36141
"8117",0,"",0,0,"",0,"Z",1366723816823,1,4,513,1,0,265.260009765625,5888,"",6920,100,"D","AMZN",NA,"13:30:16.827645762","T",36241
"8117.1",0,"",0,0,"",0,"Z",1366723816823,1,4,513,1,0,265.260009765625,5888,"",6920,100,"D","AMZN",NA,"13:30:16.827645762","T",36241
